FECHA;INDICATIVO;NOMBRE;PROVINCIA;ALTITUD;TMEDIA;PRECIPITACION;TMIN;HORATMIN;TMAX;HORATMAX;DIR;VELMEDIA;RACHA;HORARACHA;SOL;PRESMAX;HORAPRESMAX;PRESMIN;HORAPRESMIN
14/08/2017;1111X;SANTANDER;CANTABRIA;52;20.9;Ip;18.3;Varias;23.5;9:50;27;5.0;10.3;12:20;10.7;1010.7;23;1004.7;Varias
15/08/2017;1111X;SANTANDER;CANTABRIA;52;20.0;0.0;18.0;23:59;22.0;11:10;36;1.7;5.6;5:10;0.5;1015.4;22;1010.2;3
16/08/2017;1111X;SANTANDER;CANTABRIA;52;20.0;0.0;17.3;5:30;22.7;Varias;34;2.2;4.7;12:30;12.8;1016.0;Varias;1014.0;2
17/08/2017;1111X;SANTANDER;CANTABRIA;52;21.0;0.0;18.1;5:30;23.9;Varias;7;3.6;8.3;18:00;13.1;1015.2;8;1012.0;Varias
18/08/2017;1111X;SANTANDER;CANTABRIA;52;21.1;0.2;19.5;4:30;22.7;13:50;99;3.1;8.6;Varias;5.0;1016.3;Varias;1011.5;4
19/08/2017;1111X;SANTANDER;CANTABRIA;52;20.0;0.0;17.4;23:59;22.5;12:20;99;6.4;9.2;Varias;11.8;1019.3;22;1015.4;3
20/08/2017;1111X;SANTANDER;CANTABRIA;52;18.5;0.0;15.2;5:10;21.8;12:20;9;6.9;13.1;14:40;13.1;1018.9;0;1014.2;24
21/08/2017;1111X;SANTANDER;CANTABRIA;52;21.5;0.0;18.5;Varias;24.5;17:00;8;8.1;14.7;12:30;13.2;1014.2;0;1004.8;23
22/08/2017;1111X;SANTANDER;CANTABRIA;52;20.6;0.0;18.6;23:59;22.7;2:10;27;6.7;10.8;14:10;10.5;1012.7;21;1005.3;0
23/08/2017;1111X;SANTANDER;CANTABRIA;52;20.6;0.0;18.4;5:30;22.7;13:00;8;3.3;6.9;19:00;3.7;1012.1;Varias;1010.0;19
24/08/2017;1111X;SANTANDER;CANTABRIA;52;20.2;0.0;18.6;6:00;21.9;9:50;29;2.5;5.6;13:30;2.9;1011.5;21;1009.5;13
25/08/2017;1111X;SANTANDER;CANTABRIA;52;21.2;0.0;18.6;1:20;23.7;8:00;4;3.1;6.4;Varias;1.0;1010.7;0;1008.8;Varias
26/08/2017;1111X;SANTANDER;CANTABRIA;52;20.6;0.0;19.3;5:50;22.0;11:30;8;3.9;9.2;18:00;4.4;1008.9;0;1006.1;18
27/08/2017;1111X;SANTANDER;CANTABRIA;52;22.8;1.0;19.2;6:10;26.5;16:20;18;4.2;13.6;14:40;2.6;1008.9;12;1004.5;17
28/08/2017;1111X;SANTANDER;CANTABRIA;52;23.2;5.2;19.4;Varias;26.9;11:30;19;4.4;12.2;17:30;3.4;1008.0;9;1005.4;14
29/08/2017;1111X;SANTANDER;CANTABRIA;52;20.2;Ip;17.8;5:40;22.5;10:20;27;1.7;7.2;22:20;8.7;1008.5;21;1006.3;3
30/08/2017;1111X;SANTANDER;CANTABRIA;52;18.8;16.0;15.4;22:30;22.3;12:10;1;5.0;16.1;14:20;1.6;1013.7;Varias;1006.7;4
31/08/2017;1111X;SANTANDER;CANTABRIA;52;17.8;0.2;15.5;0:00;20.1;14:40;34;2.5;6.9;9:30;5.5;1016.8;23;1013.7;0
01/09/2017;1111X;SANTANDER;CANTABRIA;52;17.9;5.6;15.5;3:00;20.3;14:40;30;4.4;14.7;11:20;4.9;1019.3;Varias;1015.7;4
02/09/2017;1111X;SANTANDER;CANTABRIA;52;18.0;0.0;15.1;5:50;20.8;11:10;9;5.6;10.3;18:00;10.8;1019.2;0;1012.5;24
03/09/2017;1111X;SANTANDER;CANTABRIA;52;20.8;0.8;16.2;2:40;25.4;11:50;26;1.9;6.1;9:00;5.9;1012.5;0;1006.1;18
04/09/2017;1111X;SANTANDER;CANTABRIA;52;20.0;1.4;17.8;0:30;22.1;14:20;27;4.2;10.8;7:50;6.3;1014.0;24;1006.8;0
05/09/2017;1111X;SANTANDER;CANTABRIA;52;20.6;3.8;18.4;5:50;22.9;14:20;99;2.5;5.3;Varias;8.1;1019.5;Varias;1013.3;6
06/09/2017;1111X;SANTANDER;CANTABRIA;52;18.9;0.0;17.0;5:20;20.8;12:50;36;1.9;10.3;3:20;0.8;1021.3;11;1018.8;24
07/09/2017;1111X;SANTANDER;CANTABRIA;52;18.1;0.0;15.6;5:30;20.6;11:20;36;3.1;6.4;15:30;7.3;1018.8;0;1013.3;24
08/09/2017;1111X;SANTANDER;CANTABRIA;52;18.4;1.6;15.1;5:50;21.8;10:20;30;5.6;18.1;23:50;9.2;1013.3;0;1003.0;24
09/09/2017;1111X;SANTANDER;CANTABRIA;52;16.6;28.6;14.3;10:20;18.8;0:00;28;8.1;22.8;9:10;3.5;1006.8;23;1002.7;1
10/09/2017;1111X;SANTANDER;CANTABRIA;52;18.1;2.8;15.7;0:00;20.5;13:00;30;6.4;15.3;1:30;3.8;1009.6;10;1006.0;24
11/09/2017;1111X;SANTANDER;CANTABRIA;52;17.9;11.5;15.4;20:00;20.4;14:50;31;6.9;18.1;1:30;2.4;1010.4;21;1005.1;2
12/09/2017;1111X;SANTANDER;CANTABRIA;52;17.8;3.1;15.0;Varias;20.7;14:20;34;3.6;12.2;0:00;6.6;1014.5;24;1009.9;4
13/09/2017;1111X;SANTANDER;CANTABRIA;52;20.3;4.2;17.8;0:20;22.8;13:00;22;3.1;7.2;2:40;11.8;1014.9;Varias;1012.0;24
14/09/2017;1111X;SANTANDER;CANTABRIA;52;16.8;2.8;13.8;6:20;19.9;1:20;34;4.4;18.9;4:00;6.6;1018.3;10;1011.5;3
15/09/2017;1111X;SANTANDER;CANTABRIA;52;14.2;49.0;11.8;23:40;16.7;17:00;31;6.1;13.6;12:10;2.0;1013.8;0;1010.9;16
16/09/2017;1111X;SANTANDER;CANTABRIA;52;14.4;12.8;11.2;5:40;17.6;15:10;28;5.6;14.2;10:40;2.6;1011.5;21;1009.4;5
17/09/2017;1111X;SANTANDER;CANTABRIA;52;16.7;8.2;13.9;0:50;19.5;14:00;32;5.8;14.7;6:10;3.0;1012.4;20;1009.7;Varias
18/09/2017;1111X;SANTANDER;CANTABRIA;52;15.2;6.6;14.1;4:50;16.3;11:20;20;2.2;5.8;9:30;0.0;1017.7;Varias;1009.9;5
19/09/2017;1111X;SANTANDER;CANTABRIA;52;16.2;0.0;13.4;23:59;19.1;13:40;8;3.6;7.5;17:00;9.9;1019.3;10;1016.8;24
20/09/2017;1111X;SANTANDER;CANTABRIA;52;15.8;0.0;12.0;3:30;19.5;13:40;8;3.9;9.4;11:20;11.2;1016.8;0;1010.0;23
21/09/2017;1111X;SANTANDER;CANTABRIA;52;18.2;0.0;15.8;Varias;20.6;11:20;36;3.3;12.2;21:00;8.0;1015.2;24;1009.3;5
22/09/2017;1111X;SANTANDER;CANTABRIA;52;17.7;Ip;15.7;23:59;19.7;12:10;8;4.2;10.8;16:20;0.8;1016.6;11;1013.4;24
23/09/2017;1111X;SANTANDER;CANTABRIA;52;19.4;0.0;14.4;5:30;24.4;10:50;29;3.3;9.2;18:40;10.6;1013.4;0;1009.6;14
24/09/2017;1111X;SANTANDER;CANTABRIA;52;18.2;0.8;15.3;6:00;21.0;13:10;28;2.2;9.2;20:40;10.2;1014.8;22;1010.7;14
25/09/2017;1111X;SANTANDER;CANTABRIA;52;18.4;6.2;16.5;23:40;20.3;13:00;29;4.2;11.4;11:30;2.0;1017.0;19;1013.3;0
26/09/2017;1111X;SANTANDER;CANTABRIA;52;17.4;0.0;14.9;6:10;20.0;12:20;99;5.6;11.1;Varias;11.1;1016.5;0;1012.1;24
27/09/2017;1111X;SANTANDER;CANTABRIA;52;17.9;0.0;14.7;3:10;21.1;12:40;30;2.2;6.7;11:10;11.4;1014.0;21;1010.5;5
28/09/2017;1111X;SANTANDER;CANTABRIA;52;19.0;0.0;15.4;5:40;22.6;9:40;15;2.2;4.7;1:10;10.7;1014.5;20;1012.7;16
29/09/2017;1111X;SANTANDER;CANTABRIA;52;19.5;1.8;16.7;3:40;22.3;11:30;29;3.1;7.5;13:20;8.7;1016.1;18;1013.3;4
30/09/2017;1111X;SANTANDER;CANTABRIA;52;17.0;0.2;15.5;22:40;18.4;12:10;34;2.2;8.9;2:20;0.9;1017.1;20;1015.0;Varias
01/10/2017;1111X;SANTANDER;CANTABRIA;52;18.2;4.8;15.7;0:00;20.8;14:20;27;4.2;8.9;11:20;0.0;1018.3;21;1015.0;0
02/10/2017;1111X;SANTANDER;CANTABRIA;52;19.4;2.3;17.7;Varias;21.2;13:40;26;2.8;7.5;6:10;2.9;1019.4;11;1016.1;24
03/10/2017;1111X;SANTANDER;CANTABRIA;52;19.5;0.0;18.4;4:30;20.6;13:20;8;3.1;10.8;22:30;4.0;1017.7;22;1015.7;5
04/10/2017;1111X;SANTANDER;CANTABRIA;52;19.4;Ip;18.1;7:10;20.6;Varias;8;5.3;11.7;1:50;8.1;1017.1;0;1014.8;4
05/10/2017;1111X;SANTANDER;CANTABRIA;52;19.1;0.0;17.3;23:59;20.9;12:10;2;3.1;7.2;14:20;4.3;1019.7;22;1015.8;3
06/10/2017;1111X;SANTANDER;CANTABRIA;52;15.8;1.4;13.9;23:50;17.7;10:00;8;2.2;8.3;16:20;0.0;1020.7;22;1018.5;4
07/10/2017;1111X;SANTANDER;CANTABRIA;52;14.8;0.0;11.8;6:30;17.7;13:00;8;5.8;11.7;14:10;11.0;1020.1;0;1015.3;17
08/10/2017;1111X;SANTANDER;CANTABRIA;52;15.1;0.0;11.6;6:20;18.6;12:50;7;4.2;8.6;Varias;11.1;1016.7;22;1015.3;16
09/10/2017;1111X;SANTANDER;CANTABRIA;52;15.6;0.0;12.5;6:40;18.8;12:50;7;4.2;8.6;Varias;11.0;1016.3;9;1014.4;23
10/10/2017;1111X;SANTANDER;CANTABRIA;52;15.9;0.0;12.9;7:00;18.9;14:40;99;3.6;7.2;Varias;10.8;1015.2;9;1012.0;Varias
11/10/2017;1111X;SANTANDER;CANTABRIA;52;17.0;0.0;14.1;3:00;20.0;12:50;26;3.1;11.7;9:20;10.0;1017.8;21;1010.3;6
12/10/2017;1111X;SANTANDER;CANTABRIA;52;16.6;0.0;14.0;6:00;19.2;14:00;8;3.9;9.7;15:20;10.2;1018.3;9;1015.9;24
13/10/2017;1111X;SANTANDER;CANTABRIA;52;16.8;0.0;14.6;5:40;19.1;13:00;27;3.9;9.2;14:50;2.2;1018.5;Varias;1015.4;3
14/10/2017;1111X;SANTANDER;CANTABRIA;52;18.0;0.0;15.3;Varias;20.6;13:10;9;1.9;6.1;14:10;7.9;1018.0;Varias;1013.1;17
15/10/2017;1111X;SANTANDER;CANTABRIA;52;24.4;0.0;17.4;0:00;31.5;14:50;20;6.4;14.4;9:30;4.7;1013.2;0;1010.0;21
16/10/2017;1111X;SANTANDER;CANTABRIA;52;21.9;0.0;17.5;19:50;26.3;0:50;19;4.4;16.9;8:30;6.3;1016.4;18;1008.9;3
17/10/2017;1111X;SANTANDER;CANTABRIA;52;19.7;0.0;16.0;3:10;23.4;12:10;18;4.7;12.2;7:20;0.4;1012.5;0;1006.1;24
18/10/2017;1111X;SANTANDER;CANTABRIA;52;15.8;3.8;13.8;19:20;17.8;6:00;29;4.7;12.8;14:10;0.0;1006.1;0;1002.0;6
19/10/2017;1111X;SANTANDER;CANTABRIA;52;16.3;3.2;13.8;6:50;18.8;10:10;22;3.6;6.4;0:30;7.1;1007.7;23;1002.8;14
20/10/2017;1111X;SANTANDER;CANTABRIA;52;19.2;0.8;15.2;7:40;23.3;21:00;19;4.7;11.1;21:20;9.0;1010.1;9;1006.6;21
21/10/2017;1111X;SANTANDER;CANTABRIA;52;16.6;0.6;13.2;22:10;19.9;0:00;32;7.5;17.8;0:30;5.7;1021.4;22;1009.6;0
22/10/2017;1111X;SANTANDER;CANTABRIA;52;15.0;1.0;12.7;23:50;17.3;13:20;30;4.2;17.2;1:00;1.5;1023.2;10;1020.8;4
23/10/2017;1111X;SANTANDER;CANTABRIA;52;14.2;0.0;10.6;5:50;17.7;13:50;17;0.6;5.0;1:20;10.0;1021.3;0;1018.8;24
24/10/2017;1111X;SANTANDER;CANTABRIA;52;15.9;0.0;11.9;4:30;19.9;12:30;26;3.6;7.5;13:40;10.1;1018.8;0;1014.5;Varias
25/10/2017;1111X;SANTANDER;CANTABRIA;52;17.4;0.0;15.3;1:30;19.5;10:10;24;2.2;6.7;2:50;9.8;1016.1;9;1014.1;15
26/10/2017;1111X;SANTANDER;CANTABRIA;52;17.7;0.0;13.7;6:00;21.7;13:30;27;3.1;10.0;9:30;9.9;1023.6;Varias;1013.9;3
27/10/2017;1111X;SANTANDER;CANTABRIA;52;17.2;0.0;14.6;5:40;19.8;10:30;2;2.2;8.9;22:00;1.3;1026.4;Varias;1023.2;3
28/10/2017;1111X;SANTANDER;CANTABRIA;52;15.6;0.0;13.0;23:40;18.3;11:40;8;2.5;8.9;15:50;1.2;1026.0;0;1022.0;24
29/10/2017;1111X;SANTANDER;CANTABRIA;52;13.6;2.2;11.5;5:10;15.8;14:00;34;2.8;10.8;23:40;0.7;1022.0;0;1017.9;24
30/10/2017;1111X;SANTANDER;CANTABRIA;52;14.2;1.6;12.2;23:40;16.3;10:40;7;7.2;11.7;12:30;0.2;1018.5;20;1016.4;6
31/10/2017;1111X;SANTANDER;CANTABRIA;52;12.8;0.0;10.7;7:20;14.9;10:30;9;5.6;15.0;16:50;9.6;1017.6;0;1010.2;24
01/11/2017;1111X;SANTANDER;CANTABRIA;52;17.0;0.0;11.7;0:00;22.2;12:40;17;4.4;8.1;23:30;6.1;1011.0;9;1008.4;24
02/11/2017;1111X;SANTANDER;CANTABRIA;52;20.1;2.4;16.4;23:59;23.8;13:30;19;5.0;12.8;2:40;7.0;1008.4;0;1005.3;Varias
03/11/2017;1111X;SANTANDER;CANTABRIA;52;16.2;0.4;14.2;23:10;18.3;13:10;11;2.5;7.2;2:50;8.0;1006.2;0;1003.1;15
04/11/2017;1111X;SANTANDER;CANTABRIA;52;15.1;19.2;13.3;5:30;16.9;12:20;34;4.2;17.8;21:50;0.2;1012.7;24;1002.7;4
05/11/2017;1111X;SANTANDER;CANTABRIA;52;13.3;6.3;11.4;10:00;15.2;0:00;33;7.5;18.9;0:30;0.6;1020.7;23;1012.7;0
06/11/2017;1111X;SANTANDER;CANTABRIA;52;13.4;0.0;11.9;2:30;14.8;12:20;35;5.6;17.2;2:20;4.4;1021.3;9;1017.6;24
07/11/2017;1111X;SANTANDER;CANTABRIA;52;12.3;8.6;9.2;6:30;15.4;13:50;34;3.6;22.8;20:50;6.7;1017.6;0;1013.9;Varias
08/11/2017;1111X;SANTANDER;CANTABRIA;52;11.8;7.0;10.0;22:30;13.6;0:30;35;7.5;21.9;1:00;0.4;1021.5;Varias;1016.8;1
09/11/2017;1111X;SANTANDER;CANTABRIA;52;11.6;15.8;8.9;1:50;14.3;14:20;33;6.4;15.0;5:40;5.4;1024.3;20;1020.9;3
10/11/2017;1111X;SANTANDER;CANTABRIA;52;13.3;1.6;11.4;0:00;15.2;Varias;34;7.2;16.4;11:50;1.0;1025.9;20;1022.6;5
11/11/2017;1111X;SANTANDER;CANTABRIA;52;14.1;1.0;12.6;3:20;15.6;13:50;27;6.1;13.6;12:20;0.1;1025.1;0;1019.3;24
12/11/2017;1111X;SANTANDER;CANTABRIA;52;14.8;1.0;12.7;0:40;16.8;12:50;29;7.2;16.4;15:10;0.4;1019.3;0;1014.0;14
13/11/2017;1111X;SANTANDER;CANTABRIA;52;12.1;0.4;10.5;23:59;13.7;0:00;1;6.4;15.8;2:50;2.2;1021.0;21;1017.1;3
14/11/2017;1111X;SANTANDER;CANTABRIA;52;10.6;0.0;8.3;6:50;12.9;10:40;10;4.4;10.3;16:50;8.2;1020.5;0;1016.7;Varias
15/11/2017;1111X;SANTANDER;CANTABRIA;52;10.3;0.0;8.0;23:50;12.6;12:10;8;7.2;15.6;9:00;8.8;1016.8;0;1012.4;15
16/11/2017;1111X;SANTANDER;CANTABRIA;52;11.8;0.0;8.0;0:00;15.6;11:30;30;2.8;4.7;13:00;7.9;1016.8;23;1012.3;4
17/11/2017;1111X;SANTANDER;CANTABRIA;52;13.1;0.0;10.4;5:00;15.8;11:20;20;1.9;5.0;3:20;7.5;1017.6;24;1016.0;4
18/11/2017;1111X;SANTANDER;CANTABRIA;52;12.0;0.0;9.4;23:30;14.7;13:10;9;4.2;8.9;17:00;6.6;1018.5;10;1016.9;5
19/11/2017;1111X;SANTANDER;CANTABRIA;52;10.6;0.0;7.6;7:00;13.7;14:10;8;6.9;12.5;11:40;9.1;1018.3;11;1016.6;Varias
20/11/2017;1111X;SANTANDER;CANTABRIA;52;11.9;0.0;8.4;4:20;15.4;11:40;11;2.8;8.6;0:10;8.2;1017.1;0;1013.7;15
21/11/2017;1111X;SANTANDER;CANTABRIA;52;14.8;0.0;11.1;5:40;18.4;11:40;20;2.8;6.4;0:40;8.9;1014.2;0;1007.5;24
22/11/2017;1111X;SANTANDER;CANTABRIA;52;16.7;0.0;12.0;0:00;21.4;12:20;20;9.4;19.2;12:30;5.7;1007.5;0;998.0;22
23/11/2017;1111X;SANTANDER;CANTABRIA;52;18.9;0.0;16.5;8:10;21.3;12:30;20;5.6;14.7;0:20;6.7;1006.1;24;998.6;1
24/11/2017;1111X;SANTANDER;CANTABRIA;52;16.0;7.6;12.2;19:50;19.7;0:00;34;1.9;11.1;23:59;0.3;1011.2;24;1006.1;0
25/11/2017;1111X;SANTANDER;CANTABRIA;52;10.8;2.6;8.5;23:50;13.1;Varias;33;5.3;16.4;4:10;0.0;1023.8;Varias;1011.2;0
26/11/2017;1111X;SANTANDER;CANTABRIA;52;10.4;0.4;7.9;5:20;13.0;14:50;23;3.1;6.1;9:10;3.5;1027.0;11;1023.8;Varias
27/11/2017;1111X;SANTANDER;CANTABRIA;52;8.9;0.0;6.3;7:20;11.5;13:00;11;2.2;6.7;14:30;3.3;1024.6;0;1016.4;24
28/11/2017;1111X;SANTANDER;CANTABRIA;52;10.5;24.6;7.3;2:20;13.7;11:30;30;6.1;15.0;16:00;3.1;1016.4;0;1006.1;24
29/11/2017;1111X;SANTANDER;CANTABRIA;52;7.6;26.6;5.7;21:50;9.5;3:30;34;3.9;15.8;14:00;1.2;1010.1;Varias;1003.5;5
30/11/2017;1111X;SANTANDER;CANTABRIA;52;8.0;12.4;4.9;4:50;11.0;22:00;34;6.1;20.6;23:10;2.4;1013.1;10;1009.8;1
01/12/2017;1111X;SANTANDER;CANTABRIA;52;8.6;7.8;6.1;17:10;11.1;5:50;34;13.6;27.2;6:00;2.2;1018.0;24;1008.6;6
02/12/2017;1111X;SANTANDER;CANTABRIA;52;8.4;5.2;7.0;11:30;9.9;15:10;1;9.4;21.7;11:20;1.0;1022.7;24;1017.7;2
03/12/2017;1111X;SANTANDER;CANTABRIA;52;8.0;9.6;5.6;6:30;10.4;18:40;32;3.9;12.2;18:40;0.0;1026.8;23;1022.6;0
04/12/2017;1111X;SANTANDER;CANTABRIA;52;10.2;1.8;7.7;0:00;12.7;15:00;23;2.2;7.5;0:20;3.1;1030.7;Varias;1026.6;1
05/12/2017;1111X;SANTANDER;CANTABRIA;52;9.0;0.0;6.0;7:40;12.1;13:10;8;4.7;10.8;15:40;8.6;1030.2;0;1027.2;24
06/12/2017;1111X;SANTANDER;CANTABRIA;52;8.8;0.0;5.5;4:50;12.1;14:20;99;1.7;6.7;Varias;8.1;1027.2;0;1021.7;24
07/12/2017;1111X;SANTANDER;CANTABRIA;52;12.4;15.6;9.0;0:00;15.8;14:40;20;5.8;9.7;Varias;1.3;1021.8;0;1017.2;17
08/12/2017;1111X;SANTANDER;CANTABRIA;52;11.2;10.0;9.1;Varias;13.3;2:20;30;2.8;14.2;2:40;0.0;1021.9;11;1017.6;2
09/12/2017;1111X;SANTANDER;CANTABRIA;52;11.8;4.7;8.3;6:50;15.4;23:00;25;3.9;12.2;23:50;0.0;1021.5;0;1006.8;24
10/12/2017;1111X;SANTANDER;CANTABRIA;52;14.0;31.4;10.3;23:59;17.6;22:20;31;5.3;26.9;22:40;0.0;1006.8;0;971.8;22
11/12/2017;1111X;SANTANDER;CANTABRIA;52;9.1;31.0;6.2;15:00;12.0;1:50;34;11.9;23.3;19:20;0.2;1001.3;24;975.8;0
12/12/2017;1111X;SANTANDER;CANTABRIA;52;8.0;27.2;5.3;5:30;10.8;1:50;34;3.1;15.3;0:00;0.8;1014.3;Varias;1001.2;0
13/12/2017;1111X;SANTANDER;CANTABRIA;52;11.6;14.8;8.3;0:00;15.0;12:30;30;5.8;16.1;19:50;1.1;1013.5;0;1009.0;15
14/12/2017;1111X;SANTANDER;CANTABRIA;52;12.4;15.2;11.4;7:50;13.5;20:10;27;8.1;21.4;23:40;0.3;1011.8;0;1004.5;24
15/12/2017;1111X;SANTANDER;CANTABRIA;52;10.0;16.2;7.1;12:20;12.8;0:50;35;10.0;26.4;3:10;0.9;1010.5;24;1002.7;2
16/12/2017;1111X;SANTANDER;CANTABRIA;52;9.8;4.8;8.1;16:30;11.4;3:30;33;6.1;18.9;0:40;1.1;1023.5;23;1010.5;0
17/12/2017;1111X;SANTANDER;CANTABRIA;52;8.9;0.4;7.1;5:50;10.7;0:10;36;3.9;10.6;0:40;1.5;1027.7;23;1023.3;0
18/12/2017;1111X;SANTANDER;CANTABRIA;52;10.2;1.0;7.4;7:20;13.1;20:10;2;6.1;15.0;21:30;0.0;1027.3;0;1022.6;17
19/12/2017;1111X;SANTANDER;CANTABRIA;52;9.4;0.0;6.5;23:30;12.4;12:20;6;3.3;11.4;2:10;7.4;1029.9;11;1024.6;Varias
20/12/2017;1111X;SANTANDER;CANTABRIA;52;8.4;0.0;5.7;6:00;11.0;13:40;8;4.7;7.8;17:30;6.5;1032.0;23;1028.9;5
21/12/2017;1111X;SANTANDER;CANTABRIA;52;9.7;0.0;7.2;7:30;12.2;12:30;9;4.7;10.3;14:50;8.1;1034.4;22;1031.6;1
22/12/2017;1111X;SANTANDER;CANTABRIA;52;9.6;0.0;7.4;3:30;11.7;11:40;18;2.5;6.1;6:40;0.0;1034.2;10;1032.2;24
23/12/2017;1111X;SANTANDER;CANTABRIA;52;10.2;0.0;8.8;23:59;11.6;14:10;9;4.7;11.4;19:20;2.2;1032.2;0;1026.8;24
24/12/2017;1111X;SANTANDER;CANTABRIA;52;8.7;0.0;6.0;7:40;11.4;Varias;12;2.2;6.9;0:00;8.2;1026.8;0;1019.0;24
25/12/2017;1111X;SANTANDER;CANTABRIA;52;11.8;3.0;7.9;2:40;15.7;12:40;30;5.8;22.2;20:50;7.0;1019.0;0;1005.0;18
26/12/2017;1111X;SANTANDER;CANTABRIA;52;11.2;20.8;8.4;23:30;14.1;20:50;26;7.2;30.6;23:20;1.0;1011.8;3;990.6;21
27/12/2017;1111X;SANTANDER;CANTABRIA;52;9.2;25.4;6.9;17:20;11.6;2:00;28;12.8;29.7;2:30;0.2;1005.0;21;989.5;2
28/12/2017;1111X;SANTANDER;CANTABRIA;52;10.4;16.4;7.4;5:30;13.3;11:00;29;10.3;22.5;13:10;0.2;1009.7;24;1000.1;9
29/12/2017;1111X;SANTANDER;CANTABRIA;52;13.4;Ip;10.0;6:20;16.7;23:50;26;5.0;15.8;9:00;2.2;1013.0;20;1005.5;6
30/12/2017;1111X;SANTANDER;CANTABRIA;52;17.0;0.0;14.4;0:40;19.7;12:30;20;3.9;12.2;21:00;7.3;1016.2;10;1011.2;0
31/12/2017;1111X;SANTANDER;CANTABRIA;52;14.0;3.0;10.3;14:50;17.8;11:50;28;10.3;23.3;16:40;0.2;1018.0;24;1005.5;11
01/01/2018;1111X;SANTANDER;CANTABRIA;52;12.9;5.7;9.5;4:00;16.3;14:00;30;8.6;28.6;15:20;3.2;1020.4;21;1011.7;14
02/01/2018;1111X;SANTANDER;CANTABRIA;52;14.5;2.8;11.1;1:30;17.9;14:30;28;4.4;10.3;16:50;0.8;1020.5;1;1016.5;14
03/01/2018;1111X;SANTANDER;CANTABRIA;52;16.2;Ip;14.8;14:30;17.5;1:00;26;5.3;14.2;8:50;1.5;1021.2;10;1016.7;2
04/01/2018;1111X;SANTANDER;CANTABRIA;52;17.0;2.4;13.9;4:30;20.1;13:05;99;2.8;10.6;Varias;4.6;1017.3;0;1004.3;24
05/01/2018;1111X;SANTANDER;CANTABRIA;52;12.2;21.2;8.0;23:59;16.3;0:10;20;5.3;15.6;2:00;0.0;1004.3;0;999.4;Varias
06/01/2018;1111X;SANTANDER;CANTABRIA;52;7.6;42.2;5.6;22:00;9.6;Varias;2;3.1;13.9;23:59;0.0;999.9;0;996.8;24
07/01/2018;1111X;SANTANDER;CANTABRIA;52;8.8;1.4;7.2;23:59;10.3;10:50;1;5.6;16.7;2:20;0.1;1001.2;23;994.0;8
08/01/2018;1111X;SANTANDER;CANTABRIA;52;9.5;Ip;7.0;4:20;12.0;11:30;27;3.9;8.1;11:50;1.0;1004.9;23;1000.7;1
09/01/2018;1111X;SANTANDER;CANTABRIA;52;9.6;2.2;8.3;15:00;10.8;Varias;20;7.5;17.2;12:50;0.3;1006.3;24;1001.1;13
10/01/2018;1111X;SANTANDER;CANTABRIA;52;10.9;10.0;8.6;7:10;13.2;10:40;30;9.7;27.5;18:20;2.9;1009.2;24;1001.7;14
11/01/2018;1111X;SANTANDER;CANTABRIA;52;8.8;12.4;6.6;4:50;11.0;22:20;26;11.9;24.4;14:50;0.0;1018.5;23;1008.8;2
12/01/2018;1111X;SANTANDER;CANTABRIA;52;10.5;Ip;8.0;22:30;13.0;11:50;29;3.1;12.5;1:00;2.2;1019.0;10;1009.9;24
13/01/2018;1111X;SANTANDER;CANTABRIA;52;9.0;13.0;7.0;17:30;11.0;5:30;31;5.0;14.2;22:10;0.0;1009.9;0;1005.9;5
14/01/2018;1111X;SANTANDER;CANTABRIA;52;9.3;18.4;8.2;21:30;10.4;1:40;28;8.3;14.2;7:40;0.2;1016.6;24;1008.6;1
15/01/2018;1111X;SANTANDER;CANTABRIA;52;11.1;0.0;7.8;2:10;14.4;21:30;26;5.0;16.7;23:59;1.8;1017.4;8;1013.1;18
16/01/2018;1111X;SANTANDER;CANTABRIA;52;14.2;Ip;12.6;22:50;15.7;13:10;30;8.1;22.5;22:40;2.3;1017.4;10;1014.0;1
17/01/2018;1111X;SANTANDER;CANTABRIA;52;11.5;1.8;9.8;23:59;13.2;0:20;30;7.5;21.7;2:30;1.6;1023.0;11;1016.8;0
18/01/2018;1111X;SANTANDER;CANTABRIA;52;10.6;0.8;8.4;6:40;12.7;12:40;28;4.4;10.3;19:00;5.3;1020.5;0;1015.7;24
19/01/2018;1111X;SANTANDER;CANTABRIA;52;11.6;1.6;10.8;10:20;12.5;15:40;30;7.2;15.6;19:50;0.7;1019.5;22;1014.7;6
20/01/2018;1111X;SANTANDER;CANTABRIA;52;12.8;Ip;10.2;2:50;15.5;Varias;31;7.8;17.2;21:30;0.8;1018.8;0;1014.3;13
21/01/2018;1111X;SANTANDER;CANTABRIA;52;14.2;0.0;13.2;23:59;15.2;11:50;32;5.0;14.7;1:40;4.6;1022.2;11;1018.6;0
22/01/2018;1111X;SANTANDER;CANTABRIA;52;14.0;1.0;12.2;7:10;15.9;12:30;31;3.9;10.0;17:50;1.1;1022.7;20;1020.5;4
23/01/2018;1111X;SANTANDER;CANTABRIA;52;13.8;0.0;11.1;23:50;16.5;12:30;20;3.1;6.4;9:10;0.0;1023.1;11;1019.7;24
24/01/2018;1111X;SANTANDER;CANTABRIA;52;12.6;Ip;8.9;4:30;16.2;14:10;22;4.7;12.2;23:50;6.4;1019.7;0;1011.8;23
